N,E,psi,u,v,r
522.593,-164.821,-2.13149,-0.000361516,0,0,
522.685,-165.074,-2.16012,-4.23083e-05,0,0,
522.685,-165.074,-2.16012,-4.23083e-05,0,0,
522.847,-164.921,-2.16431,-4.23083e-05,0,0,
522.847,-164.921,-2.16431,-4.23083e-05,0,0,
522.887,-164.506,-2.15726,-0.000266416,0,0,
522.887,-164.506,-2.15726,-0.000266416,0,0,
522.685,-164.656,-2.13989,-0.000266416,0,0,
522.685,-164.656,-2.13989,-0.000266416,0,0,
522.88,-164.801,-2.16985,0.00036374,0,0,
522.88,-164.801,-2.16985,0.00036374,0,0,
522.409,-165.13,-2.13068,0.000524663,0,0,
522.409,-165.13,-2.13068,0.000524663,0,0,
522.711,-165.168,-2.15959,0.00036374,0,0,
522.711,-165.168,-2.15959,0.00036374,0,0,
522.966,-164.892,-2.16354,-4.23083e-05,0,0,
522.966,-164.892,-2.16354,-4.23083e-05,0,0,
523.034,-164.862,-2.16797,0.00036374,0,0,
523.034,-164.862,-2.16797,0.00036374,0,0,
522.181,-165.334,-2.14013,0.000458149,0,0,
522.181,-165.334,-2.14013,0.000458149,0,0,
522.83,-165.478,-2.1604,0.000586052,0,0,
522.83,-165.478,-2.1604,0.000586052,0,0,
523.12,-164.954,-2.16167,-4.23083e-05,0,0,
523.12,-164.954,-2.16167,-4.23083e-05,0,0,
522.439,-164.911,-2.16062,0.00036374,0,0,
522.439,-164.911,-2.16062,0.00036374,0,0,
522.694,-164.635,-2.16457,-4.23083e-05,0,0,
522.694,-164.635,-2.16457,-4.23083e-05,0,0,
522.633,-164.976,-2.17192,0.00036374,0,0,
522.633,-164.976,-2.17192,0.00036374,0,0,
522.707,-164.403,-2.14311,-0.000361516,0,0,
522.707,-164.403,-2.14311,-0.000361516,0,0,
522.706,-164.779,-2.17198,0.00036374,0,0,
522.706,-164.779,-2.17198,0.00036374,0,0,
522.538,-164.771,-2.13285,-0.000361516,0,0,
522.538,-164.771,-2.13285,-0.000361516,0,0,
522.63,-165.023,-2.16148,-4.23083e-05,0,0,
522.63,-165.023,-2.16148,-4.23083e-05,0,0,
522.792,-164.87,-2.16567,-4.23083e-05,0,0,
522.792,-164.87,-2.16567,-4.23083e-05,0,0,
522.832,-164.455,-2.15862,-0.000266416,0,0,
522.832,-164.455,-2.15862,-0.000266416,0,0,
522.389,-165.17,-2.13094,0.000524663,0,0,
522.389,-165.17,-2.13094,0.000524663,0,0,
522.691,-165.208,-2.15985,0.00036374,0,0,
522.691,-165.208,-2.15985,0.00036374,0,0,
522.946,-164.932,-2.1638,-4.23083e-05,0,0,
522.946,-164.932,-2.1638,-4.23083e-05,0,0,
522.986,-164.517,-2.15675,-0.000266416,0,0,
522.986,-164.517,-2.15675,-0.000266416,0,0,
522.161,-165.374,-2.14039,0.000458149,0,0,
522.161,-165.374,-2.14039,0.000458149,0,0,
522.845,-165.27,-2.15798,0.00036374,0,0,
522.845,-165.27,-2.15798,0.00036374,0,0,
523.1,-164.994,-2.16193,-4.23083e-05,0,0,
523.1,-164.994,-2.16193,-4.23083e-05,0,0,
522.419,-164.951,-2.16088,0.00036374,0,0,
522.419,-164.951,-2.16088,0.00036374,0,0,
522.674,-164.675,-2.16483,-4.23083e-05,0,0,
522.674,-164.675,-2.16483,-4.23083e-05,0,0,
522.613,-165.016,-2.17218,0.00036374,0,0,
522.613,-165.016,-2.17218,0.00036374,0,0,
522.687,-164.443,-2.14337,-0.000361516,0,0,
522.687,-164.443,-2.14337,-0.000361516,0,0,
522.686,-164.819,-2.17224,0.00036374,0,0,
522.686,-164.819,-2.17224,0.00036374,0,0,
522.518,-164.811,-2.13312,-0.000361516,0,0,
522.518,-164.811,-2.13312,-0.000361516,0,0,
522.61,-165.063,-2.16174,-4.23083e-05,0,0,
522.61,-165.063,-2.16174,-4.23083e-05,0,0,
522.772,-164.91,-2.16594,-4.23083e-05,0,0,
522.772,-164.91,-2.16594,-4.23083e-05,0,0,
522.812,-164.495,-2.15888,-0.000266416,0,0,
522.812,-164.495,-2.15888,-0.000266416,0,0,
522.369,-165.21,-2.1312,0.000524663,0,0,
522.369,-165.21,-2.1312,0.000524663,0,0,
522.765,-165.125,-2.15987,-4.23083e-05,0,0,
522.765,-165.125,-2.15987,-4.23083e-05,0,0,
522.926,-164.972,-2.16406,-4.23083e-05,0,0,
522.926,-164.972,-2.16406,-4.23083e-05,0,0,
522.966,-164.557,-2.15701,-0.000266416,0,0,
522.966,-164.557,-2.15701,-0.000266416,0,0,
522.765,-164.707,-2.13965,-0.000266416,0,0,
522.765,-164.707,-2.13965,-0.000266416,0,0,
522.825,-165.31,-2.15824,0.00036374,0,0,
522.825,-165.31,-2.15824,0.00036374,0,0,
523.08,-165.033,-2.16219,-4.23083e-05,0,0,
523.08,-165.033,-2.16219,-4.23083e-05,0,0,
522.399,-164.991,-2.16114,0.00036374,0,0,
522.399,-164.991,-2.16114,0.00036374,0,0,
522.654,-164.714,-2.16509,-4.23083e-05,0,0,
522.654,-164.714,-2.16509,-4.23083e-05,0,0,
522.722,-164.685,-2.16952,0.00036374,0,0,
522.722,-164.685,-2.16952,0.00036374,0,0,
522.251,-165.014,-2.13036,0.000524663,0,0,
522.251,-165.014,-2.13036,0.000524663,0,0,
522.953,-165.412,-2.16377,0.000316752,0,0,
522.953,-165.412,-2.16377,0.000316752,0,0,
522.808,-164.776,-2.16322,-4.23083e-05,0,0,
522.808,-164.776,-2.16322,-4.23083e-05,0,0,
522.747,-165.117,-2.17057,0.00036374,0,0,
522.747,-165.117,-2.17057,0.00036374,0,0,
522.76,-164.317,-2.15203,-0.000266416,0,0,
522.76,-164.317,-2.15203,-0.000266416,0,0,
522.82,-164.92,-2.17063,0.00036374,0,0,
522.82,-164.92,-2.17063,0.00036374,0,0,
522.349,-165.249,-2.13146,0.000524663,0,0,
522.349,-165.249,-2.13146,0.000524663,0,0,
522.745,-165.165,-2.16013,-4.23083e-05,0,0,
522.745,-165.165,-2.16013,-4.23083e-05,0,0,
522.906,-165.012,-2.16433,-4.23083e-05,0,0,
522.906,-165.012,-2.16433,-4.23083e-05,0,0,
522.946,-164.597,-2.15727,-0.000266416,0,0,
522.946,-164.597,-2.15727,-0.000266416,0,0,
522.745,-164.747,-2.13991,-0.000266416,0,0,
522.745,-164.747,-2.13991,-0.000266416,0,0,
522.805,-165.35,-2.1585,0.00036374,0,0,
522.805,-165.35,-2.1585,0.00036374,0,0,
523.059,-164.789,-2.16314,0.000797768,0,0,
523.059,-164.789,-2.16314,0.000797768,0,0,
522.351,-164.645,-2.14992,-0.000266416,0,0,
522.351,-164.645,-2.14992,-0.000266416,0,0,
522.634,-164.754,-2.16535,-4.23083e-05,0,0,
522.634,-164.754,-2.16535,-4.23083e-05,0,0,
522.667,-164.972,-2.17246,-4.23083e-05,0,0,
522.667,-164.972,-2.17246,-4.23083e-05,0,0,
522.647,-164.523,-2.14389,-0.000361516,0,0,
522.647,-164.523,-2.14389,-0.000361516,0,0,
522.646,-164.898,-2.17276,0.00036374,0,0,
522.646,-164.898,-2.17276,0.00036374,0,0,
522.478,-164.89,-2.13364,-0.000361516,0,0,
522.478,-164.89,-2.13364,-0.000361516,0,0,
522.699,-164.772,-2.15935,-4.23083e-05,0,0,
522.699,-164.772,-2.15935,-4.23083e-05,0,0,
522.638,-165.113,-2.1667,0.00036374,0,0,
522.638,-165.113,-2.1667,0.00036374,0,0,
522.651,-164.313,-2.14816,-0.000266416,0,0,
522.651,-164.313,-2.14816,-0.000266416,0,0,
522.676,-165.164,-2.16943,0.000586052,0,0,
522.676,-165.164,-2.16943,0.000586052,0,0,
522.845,-164.378,-2.15946,-0.000266416,0,0,
522.845,-164.378,-2.15946,-0.000266416,0,0,
522.401,-165.092,-2.13178,0.000524663,0,0,
522.401,-165.092,-2.13178,0.000524663,0,0,
522.668,-165.378,-2.16337,0.000586052,0,0,
522.668,-165.378,-2.16337,0.000586052,0,0,
522.959,-164.855,-2.16464,-4.23083e-05,0,0,
522.959,-164.855,-2.16464,-4.23083e-05,0,0,
522.898,-165.196,-2.17199,0.00036374,0,0,
522.898,-165.196,-2.17199,0.00036374,0,0,
522.668,-164.96,-2.14314,-0.000266416,0,0,
522.668,-164.96,-2.14314,-0.000266416,0,0,
522.95,-164.785,-2.15927,0.000797768,0,0,
522.95,-164.785,-2.15927,0.000797768,0,0,
523.019,-165.04,-2.16301,0.00036374,0,0,
523.019,-165.04,-2.16301,0.00036374,0,0,
521.776,-164.737,-2.15599,0.00139169,0,0,
521.776,-164.737,-2.15599,0.00139169,0,0,
522.558,-164.968,-2.16859,-4.23083e-05,0,0,
522.558,-164.968,-2.16859,-4.23083e-05,0,0,
522.477,-164.291,-2.15029,-0.000266416,0,0,
522.477,-164.291,-2.15029,-0.000266416,0,0,
522.537,-164.894,-2.16889,0.00036374,0,0,
522.537,-164.894,-2.16889,0.00036374,0,0,
522.549,-164.094,-2.15035,-0.000266416,0,0,
522.549,-164.094,-2.15035,-0.000266416,0,0,
522.574,-164.945,-2.17162,0.000586052,0,0,
522.574,-164.945,-2.17162,0.000586052,0,0,
522.138,-165.027,-2.12978,0.000524663,0,0,
522.138,-165.027,-2.12978,0.000524663,0,0,
523.35,-165.406,-2.16856,0.000316752,0,0,
523.35,-165.406,-2.16856,0.000316752,0,0,
522.334,-164.495,-2.15128,-0.000266416,0,0,
522.334,-164.495,-2.15128,-0.000266416,0,0,
522.617,-164.604,-2.16672,-4.23083e-05,0,0,
522.617,-164.604,-2.16672,-4.23083e-05,0,0,
522.556,-164.945,-2.17407,0.00036374,0,0,
522.556,-164.945,-2.17407,0.00036374,0,0,
522.691,-164.6,-2.13499,-0.000361516,0,0,
522.691,-164.6,-2.13499,-0.000361516,0,0,
522.655,-165.223,-2.16653,0.000586052,0,0,
522.655,-165.223,-2.16653,0.000586052,0,0,
522.852,-164.823,-2.16805,0.00036374,0,0,
522.852,-164.823,-2.16805,0.00036374,0,0,
522.381,-165.152,-2.12888,0.000524663,0,0,
522.381,-165.152,-2.12888,0.000524663,0,0,
522.647,-165.438,-2.16047,0.000586052,0,0,
522.647,-165.438,-2.16047,0.000586052,0,0,
522.938,-164.914,-2.16174,-4.23083e-05,0,0,
522.938,-164.914,-2.16174,-4.23083e-05,0,0,
522.877,-165.255,-2.16909,0.00036374,0,0,
522.877,-165.255,-2.16909,0.00036374,0,0,
522.89,-164.455,-2.15056,-0.000266416,0,0,
522.89,-164.455,-2.15056,-0.000266416,0,0,
522.95,-165.058,-2.16915,0.00036374,0,0,
522.95,-165.058,-2.16915,0.00036374,0,0,
522.72,-164.823,-2.1403,-0.000266416,0,0,
522.72,-164.823,-2.1403,-0.000266416,0,0,
522.781,-165.426,-2.1589,0.00036374,0,0,
522.781,-165.426,-2.1589,0.00036374,0,0,
523.034,-164.865,-2.16354,0.000797768,0,0,
523.034,-164.865,-2.16354,0.000797768,0,0,
522.327,-164.722,-2.15031,-0.000266416,0,0,
522.327,-164.722,-2.15031,-0.000266416,0,0,
522.61,-164.831,-2.16575,-4.23083e-05,0,0,
522.61,-164.831,-2.16575,-4.23083e-05,0,0,
522.65,-164.416,-2.15869,-0.000266416,0,0,
522.65,-164.416,-2.15869,-0.000266416,0,0,
522.206,-165.13,-2.13101,0.000524663,0,0,
522.206,-165.13,-2.13101,0.000524663,0,0,
522.909,-165.528,-2.16442,0.000316752,0,0,
522.909,-165.528,-2.16442,0.000316752,0,0,
522.764,-164.892,-2.16388,-4.23083e-05,0,0,
522.764,-164.892,-2.16388,-4.23083e-05,0,0,
522.832,-164.863,-2.16831,0.00036374,0,0,
522.832,-164.863,-2.16831,0.00036374,0,0,
522.361,-165.192,-2.12914,0.000524663,0,0,
522.361,-165.192,-2.12914,0.000524663,0,0,
522.627,-165.478,-2.16073,0.000586052,0,0,
522.627,-165.478,-2.16073,0.000586052,0,0,
522.918,-164.954,-2.16201,-4.23083e-05,0,0,
522.918,-164.954,-2.16201,-4.23083e-05,0,0,
522.986,-164.924,-2.16644,0.00036374,0,0,
522.986,-164.924,-2.16644,0.00036374,0,0,
521.746,-165.08,-2.15466,0.000458149,0,0,
521.746,-165.08,-2.15466,0.000458149,0,0,
522.431,-164.976,-2.17225,0.00036374,0,0,
522.431,-164.976,-2.17225,0.00036374,0,0,
522.505,-164.403,-2.14344,-0.000361516,0,0,
522.505,-164.403,-2.14344,-0.000361516,0,0,
522.468,-165.027,-2.17499,0.000586052,0,0,
522.468,-165.027,-2.17499,0.000586052,0,0,
522.336,-164.771,-2.13319,-0.000361516,0,0,
522.336,-164.771,-2.13319,-0.000361516,0,0,
522.864,-165.136,-2.16364,0.000316752,0,0,
522.864,-165.136,-2.16364,0.000316752,0,0,
522.496,-164.994,-2.16625,0.00036374,0,0,
522.496,-164.994,-2.16625,0.00036374,0,0,
522.63,-164.456,-2.15896,-0.000266416,0,0,
522.63,-164.456,-2.15896,-0.000266416,0,0,
522.49,-164.833,-2.13132,-0.000361516,0,0,
522.49,-164.833,-2.13132,-0.000361516,0,0,
522.582,-165.085,-2.15994,-4.23083e-05,0,0,
522.582,-165.085,-2.15994,-4.23083e-05,0,0,
522.744,-164.932,-2.16414,-4.23083e-05,0,0,
522.744,-164.932,-2.16414,-4.23083e-05,0,0,
522.812,-164.903,-2.16857,0.00036374,0,0,
522.812,-164.903,-2.16857,0.00036374,0,0,
522.583,-164.667,-2.13972,-0.000266416,0,0,
522.583,-164.667,-2.13972,-0.000266416,0,0,
522.643,-165.27,-2.15831,0.00036374,0,0,
522.643,-165.27,-2.15831,0.00036374,0,0,
522.898,-164.994,-2.16227,-4.23083e-05,0,0,
522.898,-164.994,-2.16227,-4.23083e-05,0,0,
522.966,-164.964,-2.1667,0.00036374,0,0,
522.966,-164.964,-2.1667,0.00036374,0,0,
521.726,-165.12,-2.15492,0.000458149,0,0,
521.726,-165.12,-2.15492,0.000458149,0,0,
522.504,-164.893,-2.17228,-4.23083e-05,0,0,
522.504,-164.893,-2.17228,-4.23083e-05,0,0,
522.485,-164.443,-2.14371,-0.000361516,0,0,
522.485,-164.443,-2.14371,-0.000361516,0,0,
522.483,-164.819,-2.17257,0.00036374,0,0,
522.483,-164.819,-2.17257,0.00036374,0,0,
522.316,-164.811,-2.13345,-0.000361516,0,0,
522.316,-164.811,-2.13345,-0.000361516,0,0,
522.844,-165.176,-2.1639,0.000316752,0,0,
522.844,-165.176,-2.1639,0.000316752,0,0,
522.476,-165.034,-2.16651,0.00036374,0,0,
522.476,-165.034,-2.16651,0.00036374,0,0,
522.61,-164.495,-2.15922,-0.000266416,0,0,
522.61,-164.495,-2.15922,-0.000266416,0,0,
522.47,-164.873,-2.13158,-0.000361516,0,0,
522.47,-164.873,-2.13158,-0.000361516,0,0,
522.562,-165.125,-2.16021,-4.23083e-05,0,0,
522.562,-165.125,-2.16021,-4.23083e-05,0,0,
522.724,-164.972,-2.1644,-4.23083e-05,0,0,
522.724,-164.972,-2.1644,-4.23083e-05,0,0,
522.764,-164.557,-2.15735,-0.000266416,0,0,
522.764,-164.557,-2.15735,-0.000266416,0,0,
522.563,-164.707,-2.13998,-0.000266416,0,0,
522.563,-164.707,-2.13998,-0.000266416,0,0,
522.623,-165.31,-2.15857,0.00036374,0,0,
522.623,-165.31,-2.15857,0.00036374,0,0,
522.878,-165.034,-2.16253,-4.23083e-05,0,0,
522.878,-165.034,-2.16253,-4.23083e-05,0,0,
522.946,-165.004,-2.16696,0.00036374,0,0,
522.946,-165.004,-2.16696,0.00036374,0,0,
522.717,-164.769,-2.13811,-0.000266416,0,0,
522.717,-164.769,-2.13811,-0.000266416,0,0,
522.805,-164.636,-2.17963,-0.00037679,0,0,
522.805,-164.636,-2.17963,-0.00037679,0,0,
522.058,-165.386,-2.14021,0.000458149,0,0,
522.058,-165.386,-2.14021,0.000458149,0,0,
522.707,-165.529,-2.16048,0.000586052,0,0,
522.707,-165.529,-2.16048,0.000586052,0,0,
522.998,-165.005,-2.16176,-4.23083e-05,0,0,
522.998,-165.005,-2.16176,-4.23083e-05,0,0,
522.316,-164.962,-2.1607,0.00036374,0,0,
522.316,-164.962,-2.1607,0.00036374,0,0,
522.571,-164.686,-2.16466,-4.23083e-05,0,0,
522.571,-164.686,-2.16466,-4.23083e-05,0,0,
522.51,-165.027,-2.17201,0.00036374,0,0,
522.51,-165.027,-2.17201,0.00036374,0,0,
522.584,-164.454,-2.1432,-0.000361516,0,0,
522.584,-164.454,-2.1432,-0.000361516,0,0,
522.583,-164.83,-2.17206,0.00036374,0,0,
522.583,-164.83,-2.17206,0.00036374,0,0,
522.415,-164.822,-2.13294,-0.000361516,0,0,
522.415,-164.822,-2.13294,-0.000361516,0,0,
522.508,-165.074,-2.16157,-4.23083e-05,0,0,
522.508,-165.074,-2.16157,-4.23083e-05,0,0,
522.669,-164.921,-2.16576,-4.23083e-05,0,0,
522.669,-164.921,-2.16576,-4.23083e-05,0,0,
522.71,-164.506,-2.15871,-0.000266416,0,0,
522.71,-164.506,-2.15871,-0.000266416,0,0,
522.266,-165.221,-2.13103,0.000524663,0,0,
522.266,-165.221,-2.13103,0.000524663,0,0,
522.568,-165.259,-2.15994,0.00036374,0,0,
522.568,-165.259,-2.15994,0.00036374,0,0,
522.823,-164.983,-2.16389,-4.23083e-05,0,0,
522.823,-164.983,-2.16389,-4.23083e-05,0,0,
522.864,-164.568,-2.15684,-0.000266416,0,0,
522.864,-164.568,-2.15684,-0.000266416,0,0,
522.038,-165.425,-2.14047,0.000458149,0,0,
522.038,-165.425,-2.14047,0.000458149,0,0,
522.722,-165.321,-2.15807,0.00036374,0,0,
522.722,-165.321,-2.15807,0.00036374,0,0,
522.978,-165.045,-2.16202,-4.23083e-05,0,0,
522.978,-165.045,-2.16202,-4.23083e-05,0,0,
522.296,-165.002,-2.16097,0.00036374,0,0,
522.296,-165.002,-2.16097,0.00036374,0,0,
522.551,-164.726,-2.16492,-4.23083e-05,0,0,
522.551,-164.726,-2.16492,-4.23083e-05,0,0,
522.49,-165.067,-2.17227,0.00036374,0,0,
522.49,-165.067,-2.17227,0.00036374,0,0,
522.564,-164.494,-2.14346,-0.000361516,0,0,
522.564,-164.494,-2.14346,-0.000361516,0,0,
522.563,-164.87,-2.17233,0.00036374,0,0,
522.563,-164.87,-2.17233,0.00036374,0,0,
522.395,-164.862,-2.1332,-0.000361516,0,0,
522.395,-164.862,-2.1332,-0.000361516,0,0,
522.488,-165.114,-2.16183,-4.23083e-05,0,0,
522.488,-165.114,-2.16183,-4.23083e-05,0,0,
522.649,-164.961,-2.16602,-4.23083e-05,0,0,
522.649,-164.961,-2.16602,-4.23083e-05,0,0,
522.689,-164.546,-2.15897,-0.000266416,0,0,
522.689,-164.546,-2.15897,-0.000266416,0,0,
522.246,-165.261,-2.13129,0.000524663,0,0,
522.246,-165.261,-2.13129,0.000524663,0,0,
522.642,-165.176,-2.15996,-4.23083e-05,0,0,
522.642,-165.176,-2.15996,-4.23083e-05,0,0,
522.803,-165.023,-2.16415,-4.23083e-05,0,0,
522.803,-165.023,-2.16415,-4.23083e-05,0,0,
522.844,-164.608,-2.1571,-0.000266416,0,0,
522.844,-164.608,-2.1571,-0.000266416,0,0,
522.642,-164.758,-2.13973,-0.000266416,0,0,
522.642,-164.758,-2.13973,-0.000266416,0,0,
522.702,-165.361,-2.15833,0.00036374,0,0,
522.702,-165.361,-2.15833,0.00036374,0,0,
522.956,-164.8,-2.16297,0.000797768,0,0,
522.956,-164.8,-2.16297,0.000797768,0,0,
522.276,-165.042,-2.16123,0.00036374,0,0,
522.276,-165.042,-2.16123,0.00036374,0,0,
522.531,-164.766,-2.16518,-4.23083e-05,0,0,
522.531,-164.766,-2.16518,-4.23083e-05,0,0,
522.599,-164.736,-2.16961,0.00036374,0,0,
522.599,-164.736,-2.16961,0.00036374,0,0,
522.128,-165.065,-2.13045,0.000524663,0,0,
522.128,-165.065,-2.13045,0.000524663,0,0,
522.83,-165.463,-2.16385,0.000316752,0,0,
522.83,-165.463,-2.16385,0.000316752,0,0,
522.686,-164.827,-2.16331,-4.23083e-05,0,0,
522.686,-164.827,-2.16331,-4.23083e-05,0,0,
522.624,-165.169,-2.17066,0.00036374,0,0,
522.624,-165.169,-2.17066,0.00036374,0,0,
522.637,-164.368,-2.15212,-0.000266416,0,0,
522.637,-164.368,-2.15212,-0.000266416,0,0,
522.697,-164.972,-2.17072,0.00036374,0,0,
522.697,-164.972,-2.17072,0.00036374,0,0,
522.529,-164.963,-2.13159,-0.000361516,0,0,
522.529,-164.963,-2.13159,-0.000361516,0,0,
522.622,-165.216,-2.16022,-4.23083e-05,0,0,
522.622,-165.216,-2.16022,-4.23083e-05,0,0,
522.783,-165.063,-2.16441,-4.23083e-05,0,0,
522.783,-165.063,-2.16441,-4.23083e-05,0,0,
522.824,-164.648,-2.15736,-0.000266416,0,0,
522.824,-164.648,-2.15736,-0.000266416,0,0,
522.622,-164.798,-2.13999,-0.000266416,0,0,
522.622,-164.798,-2.13999,-0.000266416,0,0,
522.682,-165.401,-2.15859,0.00036374,0,0,
522.682,-165.401,-2.15859,0.00036374,0,0,
522.936,-164.84,-2.16323,0.000797768,0,0,
522.936,-164.84,-2.16323,0.000797768,0,0,
522.228,-164.697,-2.15,-0.000266416,0,0,
522.228,-164.697,-2.15,-0.000266416,0,0,
522.511,-164.805,-2.16544,-4.23083e-05,0,0,
522.511,-164.805,-2.16544,-4.23083e-05,0,0,
522.673,-164.653,-2.16963,-4.23083e-05,0,0,
522.673,-164.653,-2.16963,-4.23083e-05,0,0,
522.108,-165.105,-2.13071,0.000524663,0,0,
522.108,-165.105,-2.13071,0.000524663,0,0,
522.81,-165.503,-2.16412,0.000316752,0,0,
522.81,-165.503,-2.16412,0.000316752,0,0,
522.666,-164.867,-2.16357,-4.23083e-05,0,0,
522.666,-164.867,-2.16357,-4.23083e-05,0,0,
522.734,-164.838,-2.168,0.00036374,0,0,
522.734,-164.838,-2.168,0.00036374,0,0,
522.262,-165.167,-2.12884,0.000524663,0,0,
522.262,-165.167,-2.12884,0.000524663,0,0,
522.529,-165.453,-2.16042,0.000586052,0,0,
522.529,-165.453,-2.16042,0.000586052,0,0,
522.82,-164.929,-2.1617,-4.23083e-05,0,0,
522.82,-164.929,-2.1617,-4.23083e-05,0,0,
522.759,-165.27,-2.16905,0.00036374,0,0,
522.759,-165.27,-2.16905,0.00036374,0,0,
522.771,-164.47,-2.15051,-0.000266416,0,0,
522.771,-164.47,-2.15051,-0.000266416,0,0,
522.831,-165.073,-2.16911,0.00036374,0,0,
522.831,-165.073,-2.16911,0.00036374,0,0,
522.602,-164.838,-2.14026,-0.000266416,0,0,
522.602,-164.838,-2.14026,-0.000266416,0,0,
522.662,-165.441,-2.15885,0.00036374,0,0,
522.662,-165.441,-2.15885,0.00036374,0,0,
522.916,-164.88,-2.16349,0.000797768,0,0,
522.916,-164.88,-2.16349,0.000797768,0,0,
522.208,-164.736,-2.15026,-0.000266416,0,0,
522.208,-164.736,-2.15026,-0.000266416,0,0,
522.491,-164.845,-2.1657,-4.23083e-05,0,0,
522.491,-164.845,-2.1657,-4.23083e-05,0,0,
522.653,-164.692,-2.16989,-4.23083e-05,0,0,
522.653,-164.692,-2.16989,-4.23083e-05,0,0,
522.088,-165.145,-2.13097,0.000524663,0,0,
522.088,-165.145,-2.13097,0.000524663,0,0,
522.79,-165.543,-2.16438,0.000316752,0,0,
522.79,-165.543,-2.16438,0.000316752,0,0,
522.646,-164.907,-2.16383,-4.23083e-05,0,0,
522.646,-164.907,-2.16383,-4.23083e-05,0,0,
522.714,-164.877,-2.16826,0.00036374,0,0,
522.714,-164.877,-2.16826,0.00036374,0,0,
522.242,-165.207,-2.1291,0.000524663,0,0,
522.242,-165.207,-2.1291,0.000524663,0,0,
522.509,-165.493,-2.16069,0.000586052,0,0,
522.509,-165.493,-2.16069,0.000586052,0,0,
522.8,-164.969,-2.16196,-4.23083e-05,0,0,
522.8,-164.969,-2.16196,-4.23083e-05,0,0,
522.868,-164.939,-2.16639,0.00036374,0,0,
522.868,-164.939,-2.16639,0.00036374,0,0,
522.014,-165.411,-2.13854,0.000458149,0,0,
522.014,-165.411,-2.13854,0.000458149,0,0,
522.726,-164.571,-2.17906,-0.00037679,0,0,
522.726,-164.571,-2.17906,-0.00037679,0,0,
521.98,-165.321,-2.13965,0.000458149,0,0,
521.98,-165.321,-2.13965,0.000458149,0,0,
522.629,-165.464,-2.15992,0.000586052,0,0,
522.629,-165.464,-2.15992,0.000586052,0,0,
522.826,-165.063,-2.16143,0.00036374,0,0,
522.826,-165.063,-2.16143,0.00036374,0,0,
522.858,-165.281,-2.16854,0.00036374,0,0,
522.858,-165.281,-2.16854,0.00036374,0,0,
522.871,-164.481,-2.15,-0.000266416,0,0,
522.871,-164.481,-2.15,-0.000266416,0,0,
522.31,-164.7,-2.16019,0.00036374,0,0,
522.31,-164.7,-2.16019,0.00036374,0,0,
522.743,-165.278,-2.1718,0.000316752,0,0,
522.743,-165.278,-2.1718,0.000316752,0,0,
522.477,-164.38,-2.16001,-0.000266416,0,0,
522.477,-164.38,-2.16001,-0.000266416,0,0,
522.033,-165.094,-2.13233,0.000524663,0,0,
522.033,-165.094,-2.13233,0.000524663,0,0,
522.736,-165.493,-2.16574,0.000316752,0,0,
522.736,-165.493,-2.16574,0.000316752,0,0,
522.591,-164.856,-2.16519,-4.23083e-05,0,0,
522.591,-164.856,-2.16519,-4.23083e-05,0,0,
522.659,-164.827,-2.16963,0.00036374,0,0,
522.659,-164.827,-2.16963,0.00036374,0,0,
522.188,-165.156,-2.13046,0.000524663,0,0,
522.188,-165.156,-2.13046,0.000524663,0,0,
522.454,-165.442,-2.16205,0.000586052,0,0,
522.454,-165.442,-2.16205,0.000586052,0,0,
522.745,-164.918,-2.16332,-4.23083e-05,0,0,
522.745,-164.918,-2.16332,-4.23083e-05,0,0,
522.813,-164.888,-2.16776,0.00036374,0,0,
522.813,-164.888,-2.16776,0.00036374,0,0,
521.96,-165.36,-2.13991,0.000458149,0,0,
521.96,-165.36,-2.13991,0.000458149,0,0,
522.609,-165.504,-2.16018,0.000586052,0,0,
522.609,-165.504,-2.16018,0.000586052,0,0,
522.899,-164.98,-2.16145,-4.23083e-05,0,0,
522.899,-164.98,-2.16145,-4.23083e-05,0,0,
522.967,-164.95,-2.16589,0.00036374,0,0,
522.967,-164.95,-2.16589,0.00036374,0,0,
521.728,-165.106,-2.15411,0.000458149,0,0,
521.728,-165.106,-2.15411,0.000458149,0,0,
522.412,-165.002,-2.1717,0.00036374,0,0,
522.412,-165.002,-2.1717,0.00036374,0,0,
522.486,-164.429,-2.14289,-0.000361516,0,0,
522.486,-164.429,-2.14289,-0.000361516,0,0,
522.449,-165.052,-2.17444,0.000586052,0,0,
522.449,-165.052,-2.17444,0.000586052,0,0,
522.317,-164.797,-2.13264,-0.000361516,0,0,
522.317,-164.797,-2.13264,-0.000361516,0,0,
522.716,-165.532,-2.166,0.000316752,0,0,
522.716,-165.532,-2.166,0.000316752,0,0,
522.571,-164.896,-2.16546,-4.23083e-05,0,0,
522.571,-164.896,-2.16546,-4.23083e-05,0,0,
522.611,-164.481,-2.1584,-0.000266416,0,0,
522.611,-164.481,-2.1584,-0.000266416,0,0,
522.168,-165.196,-2.13072,0.000524663,0,0,
522.168,-165.196,-2.13072,0.000524663,0,0,
522.434,-165.482,-2.16231,0.000586052,0,0,
522.434,-165.482,-2.16231,0.000586052,0,0,
522.725,-164.958,-2.16359,-4.23083e-05,0,0,
522.725,-164.958,-2.16359,-4.23083e-05,0,0,
522.793,-164.928,-2.16802,0.00036374,0,0,
522.793,-164.928,-2.16802,0.00036374,0,0,
521.94,-165.4,-2.14017,0.000458149,0,0,
